Unique ID,Entered via,Department,Topic,Entered date
3139,Phone,Public Works,Snow Plow Request,12/10/13
3140,Phone,Public Works,Snow Plow Request,12/06/13
3141,Phone,Public Works,Snow Plow Request,12/13/13
3142,Phone,Public Works,Snow Plow Request,12/05/13
3143,Phone,Public Works,Snow Plow Request,11/21/13
3144,Phone,Public Works,Snow Plow Request,11/21/13
3145,Web,Public Works,Snow Plow Request,12/07/13
3146,Phone,Public Works,Snow Plow Request,11/22/13
3147,Phone,Public Works,Snow Plow Request,11/22/13
3148,Phone,Public Works,Snow Plow Request,12/27/13
3149,Web,Public Works,Snow Plow Request,12/31/13
3150,Phone,Public Works,Snow Plow Request,12/10/13
3151,Phone,Public Works,Snow Plow Request,12/10/13
3152,Phone,Public Works,Snow Plow Request,12/06/13
3153,Phone,Public Works,Snow Plow Request,12/10/13
3154,Phone,Public Works,Snow Plow Request,12/13/13
3155,Phone,Public Works,Snow Plow Request,11/21/13
3156,Phone,Public Works,Snow Plow Request,11/21/13
3157,Phone,Public Works,Snow Plow Request,11/22/13
3158,Phone,Public Works,Snow Plow Request,11/22/13
3159,Phone,Public Works,Snow Plow Request,12/09/13
3160,Phone,Public Works,Snow Plow Request,12/27/13
3161,Phone,Public Works,Snow Plow Request,12/30/13
3162,Android,Public Works,Snow Plow Request,11/21/13
3163,Phone,Public Works,Snow Plow Request,12/09/13
3164,Web,Public Works,Snow Plow Request,10/18/13
3165,Phone,Public Works,Snow Plow Request,12/10/13
3166,Phone,Public Works,Snow Plow Request,12/10/13
3167,Web,Public Works,Snow Plow Request,12/07/13
3168,Phone,Public Works,Snow Plow Request,12/10/13
3169,Phone,Public Works,Snow Plow Request,11/21/13
3170,Phone,Public Works,Snow Plow Request,11/21/13
3171,Phone,Public Works,Snow Plow Request,11/22/13
3172,Phone,Public Works,Snow Plow Request,11/22/13
3173,Phone,Public Works,Snow Plow Request,12/09/13
3174,Phone,Public Works,Snow Plow Request,12/16/13
3175,Phone,Public Works,Snow Plow Request,12/27/13
3176,Phone,Public Works,Snow Plow Request,10/21/13
3177,Phone,Public Works,Snow Plow Request,12/09/13
3178,Phone,Public Works,Snow Plow Request,12/10/13
3179,Phone,Public Works,Snow Plow Request,12/10/13
3180,Phone,Public Works,Snow Plow Request,12/05/13
3181,Web,Public Works,Snow Plow Request,12/07/13
3182,Phone,Public Works,Snow Plow Request,12/12/13
3183,Web,Public Works,Snow Plow Request,12/13/13
3184,Phone,Public Works,Snow Plow Request,12/04/13
3185,Phone,Public Works,Snow Plow Request,11/21/13
3186,Phone,Public Works,Snow Plow Request,11/21/13
3187,Phone,Public Works,Snow Plow Request,11/22/13
3188,Phone,Public Works,Snow Plow Request,11/22/13
3189,Phone,Public Works,Snow Plow Request,12/10/13
3190,Phone,Public Works,Snow Plow Request,12/09/13
3191,Phone,Public Works,Snow Plow Request,12/10/13
3192,Phone,Public Works,Snow Plow Request,12/10/13
3193,Phone,Public Works,Snow Plow Request,12/05/13
3194,Web,Public Works,Snow Plow Request,12/06/13
3195,Phone,Public Works,Snow Plow Request,11/21/13
3196,Phone,Public Works,Snow Plow Request,11/21/13
3197,Phone,Public Works,Snow Plow Request,11/22/13
3198,Phone,Public Works,Snow Plow Request,12/10/13
3199,Phone,Public Works,Snow Plow Request,12/09/13
3200,Phone,Public Works,Snow Plow Request,12/30/13
3201,Web,Public Works,Snow Plow Request,12/06/13
3202,Phone,Public Works,Snow Plow Request,12/09/13
3203,Phone,Public Works,Snow Plow Request,11/21/13
3204,Phone,Public Works,Snow Plow Request,11/21/13
3205,Phone,Public Works,Snow Plow Request,11/21/13
3206,Phone,Public Works,Snow Plow Request,11/22/13
3207,Phone,Public Works,Snow Plow Request,12/10/13
3208,Phone,Public Works,Snow Plow Request,12/09/13
3209,Phone,Public Works,Snow Plow Request,12/10/13
3210,Phone,Public Works,Snow Plow Request,12/11/13
3211,Phone,Public Works,Snow Plow Request,12/09/13
3212,Phone,Public Works,Snow Plow Request,12/06/13
3213,Phone,Public Works,Snow Plow Request,11/22/13
3214,Phone,Public Works,Snow Plow Request,11/21/13
3215,Phone,Public Works,Snow Plow Request,11/21/13
3216,Phone,Public Works,Snow Plow Request,11/21/13
3217,Phone,Public Works,Snow Plow Request,11/22/13
3218,Phone,Public Works,Snow Plow Request,12/16/13
3219,Phone,Public Works,Snow Plow Request,12/09/13
3220,Phone,Public Works,Snow Plow Request,12/10/13
3221,Web,Public Works,Storm Drain Problems,09/12/13
3222,Web,Public Works,Storm Drain Problems,09/25/13
3223,Phone,Public Works,Storm Drain Problems,08/08/13
3224,Web,Public Works,Storm Drain Problems,10/29/13
3225,Phone,Public Works,Storm Drain Problems,10/02/13
3226,Web,Public Works,Storm Drain Problems,11/25/13
3227,Phone,Public Works,Storm Drain Problems,10/07/13
3228,Phone,Public Works,Storm Drain Problems,10/23/13
3229,Phone,Public Works,Storm Drain Problems,09/27/13
3230,Phone,Public Works,Storm Drain Problems,09/11/13
3231,Web,Public Works,Storm Drain Problems,10/21/13
3232,Phone,Public Works,Storm Drain Problems,12/30/13
3233,Web,Public Works,Storm Drain Problems,10/04/13
3234,Web,Public Works,Storm Drain Problems,10/20/13
3235,Phone,Public Works,Storm Drain Problems,10/14/13
3236,Web,Public Works,Storm Drain Problems,12/08/13
3237,Web,Public Works,Storm Drain Problems,09/12/13
3238,Phone,Public Works,Storm Drain Problems,08/19/13
3239,Web,Public Works,Storm Drain Problems,09/12/13
3240,Web,Public Works,Storm Drain Problems,09/27/13
3241,Email,Public Works,Storm Drain Problems,11/13/13
3242,Phone,Public Works,Storm Drain Problems,09/26/13
3243,Phone,Public Works,Storm Drain Problems,09/23/13
3244,Web,Public Works,Storm Drain Problems,09/21/13
3245,Phone,Public Works,Storm Drain Problems,12/16/13
3246,Phone,Public Works,Storm Drain Problems,10/21/13
3247,Phone,Public Works,Storm Drain Problems,10/01/13
3248,Web,Public Works,Storm Drain Problems,12/16/13
3249,Phone,Public Works,Storm Drain Problems,10/09/13
3250,Phone,Public Works,Storm Drain Problems,10/10/13
3251,Phone,Public Works,Storm Drain Problems,08/09/13
3252,Phone,Public Works,Storm Drain Problems,10/17/13
3253,Phone,Public Works,Storm Drain Problems,12/20/13
3254,Phone,Public Works,Storm Drain Problems,08/14/13
3255,Other,Public Works,Storm Drain Problems,11/02/13
3256,Phone,Public Works,Storm Drain Problems,09/10/13
3257,Phone,Public Works,Storm Drain Problems,08/07/13
3258,Android,Public Works,Storm Drain Problems,09/13/13
3259,Phone,Public Works,Storm Drain Problems,07/26/13
3260,Phone,Public Works,Storm Drain Problems,10/31/13
3261,Phone,Public Works,Storm Drain Problems,10/10/13
3262,Phone,Public Works,Storm Drain Problems,10/28/13
3263,Web,Public Works,Storm Drain Problems,09/16/13
3264,Web,Public Works,Storm Drain Problems,11/15/13
3265,Phone,Public Works,Storm Drain Problems,10/24/13
3266,Phone,Public Works,Storm Drain Problems,12/30/13
3267,Phone,Public Works,Storm Drain Problems,09/24/13
3268,Phone,Public Works,Storm Drain Problems,09/26/13
3269,Phone,Public Works,Storm Drain Problems,09/26/13
3270,Phone,Public Works,Storm Drain Problems,10/18/13
3271,Phone,Public Works,Storm Drain Problems,09/23/13
3272,Phone,Public Works,Storm Drain Problems,10/21/13
3273,Phone,Public Works,Storm Drain Problems,12/03/13
3274,Phone,Public Works,Storm Drain Problems,08/15/13
3275,Phone,Public Works,Storm Drain Problems,10/22/13
3276,Web,Public Works,Storm Drain Problems,11/29/13
3277,Phone,Public Works,Storm Drain Problems,10/03/13
3278,Phone,Public Works,Storm Drain Problems,10/17/13
3279,Phone,Public Works,Storm Drain Problems,08/23/13
3280,Phone,Public Works,Storm Drain Problems,10/18/13
3281,Web,Public Works,Storm Drain Problems,09/11/13
3282,Phone,Public Works,Storm Drain Problems,07/31/13
3283,Phone,Public Works,Storm Drain Problems,10/02/13
3284,Phone,Public Works,Storm Drain Problems,09/26/13
3285,Web,Public Works,Storm Drain Problems,11/13/13
3286,Web,Public Works,Street Lights,12/05/13
3287,Web,Public Works,Street Lights,07/23/13
3288,iPhone,Public Works,Street Lights,08/19/13
3289,Web,Public Works,Street Lights,12/02/13
3290,Web,Public Works,Street Lights,10/25/13
3291,Web,Public Works,Street Lights,12/27/13
3292,Web,Public Works,Street Lights,11/07/13
3293,iPhone,Public Works,Street Lights,09/26/13
3294,Web,Public Works,Street Lights,11/19/13
3295,Web,Public Works,Street Lights,11/04/13
3296,Web,Public Works,Street Lights,09/09/13
3297,Web,Public Works,Street Lights,11/11/13
3298,iPhone,Public Works,Street Lights,11/18/13
3299,Web,Public Works,Street Lights,09/09/13
3300,Phone,Public Works,Street Lights,09/04/13
3301,Web,Public Works,Street Lights,11/02/13
3302,Web,Public Works,Street Lights,12/02/13
3303,Web,Public Works,Street Lights,11/22/13
3304,Phone,Public Works,Street Lights,12/16/13
3305,Web,Public Works,Street Lights,11/20/13
3306,Web,Public Works,Street Lights,10/11/13
3307,Web,Public Works,Street Lights,10/17/13
3308,Web,Public Works,Street Lights,12/05/13
3309,Web,Public Works,Street Lights,10/27/13
3310,Web,Public Works,Street Maintenance,11/03/13
3311,Phone,Public Works,Street Maintenance,09/10/13
3312,Phone,Public Works,Street Maintenance,09/11/13
3313,Phone,Public Works,Street Maintenance,10/07/13
3314,Phone,Public Works,Street Maintenance,08/21/13
3315,Phone,Public Works,Street Maintenance,10/08/13
3316,Web,Public Works,Street Maintenance,09/24/13
3317,Web,Public Works,Street Maintenance,09/06/13
3318,Web,Public Works,Street Maintenance,09/14/13
3319,Phone,Public Works,Street Maintenance,10/09/13
3320,Phone,Public Works,Street Maintenance,10/10/13
3321,Phone,Public Works,Street Maintenance,08/01/13
3322,Phone,Public Works,Street Maintenance,08/12/13
3323,iPhone,Public Works,Street Maintenance,10/16/13
3324,Phone,Public Works,Street Maintenance,10/11/13
3325,Web,Public Works,Street Maintenance,08/30/13
3326,Phone,Public Works,Street Maintenance,10/18/13
3327,Phone,Public Works,Street Maintenance,10/04/13
3328,Web,Public Works,Street Maintenance,07/26/13
3329,Web,Public Works,Street Maintenance,08/14/13
3330,Phone,Public Works,Street Maintenance,09/11/13
3331,Phone,Public Works,Street Maintenance,10/23/13
3332,Phone,Public Works,Street Maintenance,08/15/13
3333,Phone,Public Works,Street Maintenance,10/09/13
3334,Web,Public Works,Street Maintenance,10/25/13
3335,Phone,Public Works,Street Maintenance,08/19/13
3336,Phone,Public Works,Street Maintenance,10/03/13
3337,Phone,Public Works,Street Maintenance,12/08/13
3338,Phone,Public Works,Street Maintenance,09/23/13
3339,Web,Public Works,Street Maintenance,07/15/13
3340,Phone,Public Works,Street Maintenance,08/09/13
3341,Phone,Public Works,Street Maintenance,09/27/13
3342,Web,Public Works,Street Maintenance,08/09/13
3343,Phone,Public Works,Street Maintenance,08/12/13
3344,Web,Public Works,Street Maintenance,07/17/13
3345,Phone,Public Works,Street Maintenance,09/25/13
3346,Phone,Public Works,Street Maintenance,11/20/13
3347,Phone,Public Works,Street Maintenance,08/07/13
3348,Phone,Public Works,Street Maintenance,08/23/13
3349,Web,Public Works,Street Maintenance,09/20/13
3350,Web,Public Works,Street Maintenance,10/29/13
3351,Web,Public Works,Street Maintenance,08/19/13
3352,Phone,Public Works,Street Maintenance,10/02/13
3353,Web,Public Works,Street Maintenance,09/30/13
3354,Phone,Public Works,Street Maintenance,08/14/13
3355,Phone,Public Works,Street Maintenance,10/31/13
3356,Phone,Public Works,Street Maintenance,10/07/13
3357,Phone,Public Works,Street Maintenance,07/12/13
3358,Phone,Public Works,Street Maintenance,08/19/13
3359,Phone,Public Works,Street Maintenance,11/01/13
3360,Phone,Public Works,Street Maintenance,08/16/13
3361,Phone,Public Works,Street Maintenance,10/09/13
3362,Phone,Public Works,Street Maintenance,08/30/13
3363,Phone,Public Works,Street Maintenance,10/02/13
3364,Phone,Public Works,Street Maintenance,07/31/13
3365,Web,Public Works,Street Maintenance,08/18/13
3366,Phone,Public Works,Street Maintenance,10/04/13
3367,Phone,Public Works,Street Maintenance,09/10/13
3368,Web,Public Works,Street Maintenance,11/05/13
3369,Phone,Public Works,Street Maintenance,08/09/13
3370,Phone,Public Works,Street Maintenance,08/27/13
3371,Phone,Public Works,Street Maintenance,10/15/13
3372,Web,Public Works,Street Maintenance,12/31/13
3373,Web,Public Works,Street Maintenance,08/29/13
3374,Phone,Public Works,Street Maintenance,08/23/13
3375,Web,Public Works,Street Maintenance,08/07/13
3376,Web,Public Works,Street Maintenance,09/20/13
3377,Phone,Public Works,Street Maintenance,08/26/13
3378,Phone,Public Works,Street Maintenance,09/23/13
3379,Web,Public Works,Street Maintenance,08/01/13
3380,Phone,Public Works,Street Maintenance,11/12/13
3381,Web,Public Works,Street Maintenance,08/02/13
3382,Phone,Public Works,Street Maintenance,10/01/13
3383,Phone,Public Works,Street Maintenance,08/02/13
3384,Phone,Public Works,Street Maintenance,10/07/13
3385,Web,Public Works,Street Maintenance,09/12/13
3386,Web,Public Works,Street Maintenance,09/15/13
3387,Phone,Public Works,Street Maintenance,08/15/13
3388,Phone,Public Works,Street Maintenance,10/28/13
3389,Phone,Public Works,Street Maintenance,11/04/13
3390,Phone,Public Works,Street Maintenance,08/01/13
3391,Phone,Public Works,Street Maintenance,09/27/13
3392,Phone,Public Works,Street Maintenance,08/06/13
3393,Phone,Public Works,Street Maintenance,12/30/13
3394,Web,Public Works,Street Maintenance,09/27/13
3395,Web,Public Works,Street Maintenance,07/22/13
3396,Phone,Public Works,Street Maintenance,08/23/13
3397,Phone,Public Works,Street Maintenance,09/26/13
3398,Phone,Public Works,Street Maintenance,10/18/13
3399,Phone,Public Works,Street Maintenance,10/21/13
3400,Android,Public Works,Street Maintenance,08/01/13
3401,Web,Public Works,Street Maintenance,08/02/13
3402,Phone,Public Works,Street Maintenance,10/08/13
3403,Phone,Public Works,Street Maintenance,10/08/13
3404,Web,Public Works,Street Maintenance,07/23/13
3405,Web,Public Works,Street Maintenance,10/25/13
3406,Phone,Public Works,Street Maintenance,10/23/13
3407,Web,Public Works,Street Maintenance,08/06/13
3408,Phone,Public Works,Street Maintenance,09/04/13
3409,Phone,Public Works,Street Maintenance,09/24/13
3410,Phone,Public Works,Street Maintenance,10/15/13
3411,Phone,Public Works,Street Maintenance,07/23/13
3412,Web,Public Works,Street Maintenance,08/22/13
3413,Phone,Public Works,Street Maintenance,10/17/13
3414,Web,Public Works,Street Maintenance,08/24/13
3415,Phone,Public Works,Street Maintenance,08/23/13
3416,Phone,Public Works,Street Maintenance,07/18/13
3417,Web,Public Works,Street Maintenance,08/08/13
3418,Phone,Public Works,Street Maintenance,11/06/13
3419,Web,Public Works,Street Maintenance,08/14/13
3420,Phone,Public Works,Street Maintenance,08/02/13
3421,Web,Public Works,Street Maintenance,07/29/13
3422,Web,Public Works,Street Maintenance,11/05/13
3423,Phone,Public Works,Street Maintenance,09/06/13
3424,Phone,Public Works,Street Maintenance,10/08/13
3425,Phone,Public Works,Street Maintenance,10/01/13
3426,Phone,Public Works,Street Maintenance,09/10/13
3427,Phone,Public Works,Street Maintenance,08/19/13
3428,Web,Public Works,Street Maintenance,12/19/13
3429,Phone,Public Works,Street Maintenance,10/21/13
3430,Phone,Public Works,Street Maintenance,10/15/13
3431,Phone,Public Works,Street Maintenance,08/22/13
3432,Phone,Public Works,Street Maintenance,10/03/13
3433,Phone,Public Works,Street Maintenance,08/30/13
3434,Web,Public Works,Street Maintenance,08/30/13
3435,Web,Public Works,Street Maintenance,09/25/13
3436,Phone,Public Works,Street Maintenance,11/25/13
3437,Web,Public Works,Street Maintenance,08/31/13
3438,Phone,Public Works,Street Maintenance,07/18/13
3439,Web,Public Works,Street Maintenance,08/30/13
3440,Phone,Public Works,Street Maintenance,09/26/13
3441,Web,Public Works,Street Maintenance,09/27/13
3442,Web,Public Works,Street Maintenance,12/10/13
3443,Web,Public Works,Street Maintenance,08/02/13
3444,Web,Public Works,Street Maintenance,09/11/13
3445,Phone,Public Works,Street Maintenance,09/30/13
3446,Phone,Public Works,Street Maintenance,10/31/13
3447,Web,Public Works,Street Maintenance,12/13/13
3448,Web,Public Works,Street Maintenance,09/13/13
3449,Web,Public Works,Street Maintenance,08/21/13
3450,Phone,Public Works,Street Maintenance,12/16/13
3451,Phone,Public Works,Street Maintenance,08/13/13
3452,iPhone,Public Works,Street Maintenance,10/25/13
3453,Phone,Public Works,Street Maintenance,09/09/13
3454,Phone,Public Works,Street Maintenance,10/25/13
3455,Phone,Public Works,Street Maintenance,10/10/13
3456,Web,Public Works,Street Maintenance,09/06/13
3457,Phone,Public Works,Street Maintenance,08/19/13
3458,Phone,Public Works,Street Maintenance,08/09/13
3459,Phone,Public Works,Street Maintenance,10/04/13
3460,Phone,Public Works,Street Maintenance,09/24/13
3461,Web,Public Works,Street Maintenance,09/25/13
3462,Web,Public Works,Street Maintenance,10/14/13
3463,Web,Public Works,Street Maintenance,08/05/13
3464,Phone,Public Works,Street Maintenance,08/14/13
3465,Web,Public Works,Street Maintenance,09/11/13
3466,Phone,Public Works,Street Maintenance,08/21/13
3467,Web,Public Works,Street Maintenance,10/09/13
3468,Web,Public Works,Street Maintenance,09/06/13
3469,Phone,Public Works,Street Maintenance,10/21/13
3470,Phone,Public Works,Street Maintenance,08/06/13
3471,Phone,Public Works,Street Maintenance,09/27/13
3472,Web,Public Works,Street Maintenance,07/23/13
3473,Phone,Public Works,Street Maintenance,09/25/13
3474,Web,Public Works,Street Maintenance,08/29/13
3475,Web,Public Works,Street Maintenance,09/25/13
3476,Phone,Public Works,Street Maintenance,09/20/13
3477,Phone,Public Works,Street Maintenance,11/12/13
3478,Web,Public Works,Street Maintenance,08/31/13
3479,Phone,Public Works,Street Maintenance,08/23/13
3480,Web,Public Works,Street Maintenance,07/25/13
3481,Web,Public Works,Street Maintenance,08/26/13
3482,Phone,Public Works,Street Sweeping,10/29/13
3483,Phone,Public Works,Street Sweeping,08/14/13
3484,Phone,Public Works,Street Sweeping,10/23/13
3485,Phone,Public Works,Street Sweeping,09/26/13
3486,Phone,Public Works,Street Sweeping,11/29/13
3487,Web,Public Works,Street Sweeping,11/04/13
3488,Phone,Public Works,Street Sweeping,10/17/13
3489,iPhone,Public Works,Street Sweeping,08/26/13
3490,Phone,Public Works,Street Sweeping,10/21/13
3491,Phone,Public Works,Street Sweeping,09/24/13
3492,Web,Public Works,Street Sweeping,07/23/13
3493,Phone,Public Works,Street Sweeping,09/25/13
3494,Phone,Public Works,Street Sweeping,08/23/13
3495,Phone,Public Works,Street Sweeping,11/26/13
3496,Phone,Public Works,Street Sweeping,11/13/13
3497,Phone,Public Works,Street Sweeping,11/01/13
3498,Phone,Public Works,Street Sweeping,09/30/13
3499,Web,Public Works,Street Sweeping,07/25/13
3500,Web,Public Works,Street Sweeping,10/10/13
3501,Phone,Public Works,Street Sweeping,09/25/13
3502,Phone,Public Works,Street Sweeping,10/14/13
3503,Phone,Public Works,Street Sweeping,09/23/13
3504,Phone,Public Works,Street Sweeping,10/14/13
3505,Web,Public Works,Street Sweeping,10/07/13
3506,Phone,Public Works,Street Sweeping,09/30/13
3507,Phone,Public Works,Street Sweeping,09/24/13
3508,Phone,Public Works,Street Sweeping,09/25/13
3509,Web,Public Works,Street Sweeping,11/11/13
3510,Phone,Public Works,Street Sweeping,10/14/13
3511,Phone,Public Works,Street Sweeping,12/23/13
3512,Phone,Public Works,Street Sweeping,10/30/13
3513,Phone,Public Works,Street Sweeping,10/29/13
3514,Web,Public Works,Street Sweeping,10/09/13
3515,Phone,Public Works,Street Sweeping,10/03/13
3516,Phone,Public Works,Street Sweeping,11/12/13
3517,Phone,Public Works,Street Sweeping,10/22/13
3518,Phone,Public Works,Street Sweeping,09/11/13
3519,Phone,Public Works,Street Sweeping,10/07/13
3520,Phone,Public Works,Street Sweeping,10/24/13
3521,Phone,Public Works,Street Sweeping,09/24/13
3522,Phone,Public Works,Street Sweeping,11/08/13
3523,Web,Public Works,Street Sweeping,09/26/13
3524,Web,Public Works,Street Sweeping,10/11/13
3525,Web,Public Works,Street Sweeping,09/26/13
3526,Web,Public Works,Street Sweeping,09/21/13
3527,Phone,Public Works,Street Sweeping,10/11/13
3528,Phone,Public Works,Street Sweeping,10/17/13
3529,Phone,Public Works,Street Sweeping,10/22/13
3530,Web,Public Works,Street Sweeping,10/08/13
3531,Phone,Public Works,Street Sweeping,11/15/13
3532,Web,Public Works,Street Sweeping,12/02/13
3533,Web,Public Works,Street Sweeping,09/21/13
3534,Phone,Public Works,Street Sweeping,11/26/13
3535,Phone,Public Works,Street Sweeping,07/26/13
3536,Web,Public Works,Street Sweeping,09/18/13
3537,Phone,Public Works,Street Sweeping,09/24/13
3538,Phone,Public Works,Street Sweeping,12/19/13
3539,Web,Public Works,Street Sweeping,09/24/13
3540,Web,Public Works,Street Sweeping,09/23/13
3541,Phone,Public Works,Street Sweeping,10/11/13
3542,Web,Public Works,Street Sweeping,11/22/13
3543,Web,Public Works,Street Sweeping,10/19/13
3544,Web,Public Works,Traffic Signals,10/06/13
3545,Web,Public Works,Traffic Signals,10/31/13
3546,Web,Public Works,Traffic Signals,12/16/13
3547,Phone,Public Works,Traffic Signals,08/27/13
3548,Phone,Public Works,Traffic Signals,12/20/13
3549,Web,Public Works,Traffic Signals,10/16/13
3550,Web,Public Works,Traffic Signals,11/11/13
3551,Web,Public Works,Traffic Signals,07/18/13
3552,Web,Public Works,Traffic Signals,09/23/13
3553,Web,Public Works,Traffic Signals,07/11/13
3554,Android,Public Works,Traffic Signals,11/01/13
3555,Web,Public Works,Traffic Signals,11/19/13
3556,Phone,Public Works,Traffic Signals,10/17/13
3557,Web,Public Works,Traffic Signals,11/12/13
3558,Phone,Public Works,Traffic Signals,11/27/13
3559,Web,Public Works,Traffic Signals,10/15/13
3560,iPhone,Public Works,Traffic Signals,08/19/13
3561,Web,Public Works,Traffic Signals,08/26/13
3562,Phone,Public Works,Traffic Signals,11/18/13
3563,Phone,Public Works,Traffic Signals,07/22/13
3564,Web,Public Works,Traffic Signals,07/18/13
3565,Web,Public Works,Traffic Signals,08/23/13
3566,Web,Public Works,Traffic Signals,11/20/13
3567,Web,Public Works,Traffic Signals,08/08/13
3568,Web,Public Works,Traffic Signals,12/10/13
3569,Web,Public Works,Traffic Signals,12/03/13
3570,Web,Public Works,Traffic Signals,10/07/13
3571,Web,Public Works,Traffic Signals,08/13/13
3572,Web,Public Works,Traffic Signals,11/21/13
3573,Phone,Public Works,Traffic Signals,08/30/13
3574,Web,Public Works,Traffic Signals,10/28/13
3575,Web,Public Works,Traffic Signals,07/22/13
3576,iPhone,Public Works,Traffic Signals,08/06/13
3577,iPhone,Public Works,Traffic Signals,08/20/13
3578,Web,Public Works,Traffic Signals,11/04/13
3579,Web,Public Works,Traffic Signals,11/04/13
3580,Web,Public Works,Traffic Signals,11/05/13
3581,Web,Public Works,Traffic Signals,08/28/13
3582,Web,Public Works,Traffic Signals,09/25/13
3583,Web,Public Works,Traffic Signals,07/17/13
3584,Web,Public Works,Traffic Signals,10/18/13
3585,Web,Public Works,Traffic Signals,11/26/13
3586,Web,Public Works,Traffic Signals,09/11/13
3587,Web,Public Works,Traffic Signals,08/27/13
3588,Phone,Public Works,Traffic Signals,10/25/13
3589,Web,Public Works,Traffic Signals,11/07/13
3590,Web,Public Works,Traffic Signals,08/27/13
3591,Web,Public Works,Traffic Signals,10/17/13
3592,Phone,Public Works,Traffic Signals,12/10/13
3593,Phone,Public Works,Traffic Signals,07/12/13
3594,Web,Public Works,Traffic Signals,12/18/13
3595,Web,Public Works,Traffic Signals,07/23/13
3596,Web,Public Works,Traffic Signals,10/08/13
3597,Web,Public Works,Traffic Signals,12/18/13
3598,Web,Public Works,Traffic Signals,09/20/13
3599,Android,Public Works,Traffic Signals,10/16/13
3600,Web,Public Works,Traffic Signals,11/21/13
3601,Web,Public Works,Traffic Signs and Markings,10/23/13
3602,Phone,Public Works,Traffic Signs and Markings,10/23/13
3603,Web,Public Works,Traffic Signs and Markings,12/04/13
3604,Web,Public Works,Traffic Signs and Markings,08/29/13
3605,Phone,Public Works,Traffic Signs and Markings,07/24/13
3606,Phone,Public Works,Traffic Signs and Markings,09/03/13
3607,Web,Public Works,Traffic Signs and Markings,10/27/13
3608,Phone,Public Works,Traffic Signs and Markings,09/11/13
3609,Phone,Public Works,Traffic Signs and Markings,08/26/13
3610,Web,Public Works,Traffic Signs and Markings,12/31/13
3611,iPhone,Public Works,Traffic Signs and Markings,10/02/13
3612,Phone,Public Works,Traffic Signs and Markings,12/23/13
3613,Web,Public Works,Traffic Signs and Markings,10/08/13
3614,Phone,Public Works,Traffic Signs and Markings,09/11/13
3615,Phone,Public Works,Traffic Signs and Markings,11/04/13
3616,Phone,Public Works,Traffic Signs and Markings,09/03/13
3617,Phone,Public Works,Traffic Signs and Markings,08/01/13
3618,Web,Public Works,Traffic Signs and Markings,08/09/13
3619,Web,Public Works,Traffic Signs and Markings,07/19/13
3620,Phone,Public Works,Traffic Signs and Markings,08/26/13
3621,Phone,Public Works,Traffic Signs and Markings,08/02/13
3622,Phone,Public Works,Traffic Signs and Markings,08/06/13
3623,Phone,Public Works,Traffic Signs and Markings,08/21/13
3624,Web,Public Works,Traffic Signs and Markings,12/17/13
3625,Web,Public Works,Traffic Signs and Markings,07/25/13
3626,Web,Public Works,Traffic Signs and Markings,08/27/13
3627,Web,Public Works,Traffic Signs and Markings,11/06/13
3628,Phone,Public Works,Traffic Signs and Markings,11/08/13
3629,Web,Public Works,Traffic Signs and Markings,07/25/13
3630,Phone,Public Works,Traffic Signs and Markings,12/03/13
3631,Email,Public Works,Traffic Signs and Markings,09/04/13
3632,Phone,Public Works,Traffic Signs and Markings,09/05/13
3633,Web,Public Works,Traffic Signs and Markings,11/13/13
3634,Web,Public Works,Traffic Signs and Markings,08/07/13
3635,Phone,Public Works,Traffic Signs and Markings,09/11/13
3636,Web,Public Works,Traffic Signs and Markings,08/02/13
3637,Web,Public Works,Traffic Signs and Markings,07/29/13
3638,Web,Public Works,Traffic Signs and Markings,10/24/13
3639,Web,Public Works,Traffic Signs and Markings,12/16/13
3640,Phone,Public Works,Traffic Signs and Markings,08/27/13
3641,Web,Public Works,Traffic Signs and Markings,11/08/13
3642,Web,Public Works,Traffic Signs and Markings,11/20/13
3643,Web,Public Works,Traffic Signs and Markings,09/20/13
3644,Web,Public Works,Traffic Signs and Markings,10/24/13
3645,Phone,Public Works,Traffic Signs and Markings,10/22/13
3646,Web,Public Works,Traffic Signs and Markings,08/21/13
3647,Web,Public Works,Traffic Signs and Markings,10/24/13
3648,Phone,Public Works,Traffic Signs and Markings,08/27/13
3649,Phone,Public Works,Traffic Signs and Markings,07/24/13
3650,Web,Public Works,Traffic Signs and Markings,10/09/13
3651,Web,Public Works,Traffic Signs and Markings,10/26/13
3652,Android,Public Works,Traffic Signs and Markings,07/25/13
3653,Web,Public Works,Traffic Signs and Markings,07/21/13
3654,Web,Public Works,Traffic Signs and Markings,08/06/13
3655,Phone,Public Works,Traffic Signs and Markings,10/03/13
3656,Phone,Public Works,Traffic Signs and Markings,10/22/13
3657,Phone,Public Works,Traffic Signs and Markings,12/11/13
3658,iPhone,Public Works,Traffic Signs and Markings,10/09/13
3659,iPhone,Public Works,Traffic Signs and Markings,08/14/13
3660,Phone,Public Works,Traffic Signs and Markings,10/10/13
3661,Web,Public Works,Traffic Signs and Markings,11/14/13
3662,Web,Public Works,Traffic Signs and Markings,08/19/13
3663,Phone,Public Works,Traffic Signs and Markings,08/22/13
3664,Phone,Public Works,Traffic Signs and Markings,07/15/13
3665,Web,Public Works,Traffic Signs and Markings,11/25/13
3666,Web,Public Works,Traffic Signs and Markings,08/15/13
